Position_x,Position_y,value
0.625,0.475,1.52822
0.65,0.475,1.52822
0.675,0.475,1.52822
0.7,0.475,1.52822
0.725,0.475,1.52822
0.75,0.475,1.52821
0.775,0.475,1.52822
0.8,0.475,1.52835
0.825,0.475,1.52855
0.85,0.475,1.52663
0.875,0.475,1.5192
0.9,0.475,1.52764
0.925,0.475,1.63291
0.95,0.475,1.82476
0.975,0.475,1.53661
1,0.475,-0.5
0,0.45,1.5
0.025,0.45,1.52767
0.05,0.45,1.53043
0.075,0.45,1.52881
0.1,0.45,1.5282
0.125,0.45,1.52818
0.15,0.45,1.52821
0.175,0.45,1.52822
0.2,0.45,1.52822
0.225,0.45,1.52822
0.25,0.45,1.52822
0.275,0.45,1.52822
0.3,0.45,1.52822
0.325,0.45,1.52822
0.35,0.45,1.52822
0.375,0.45,1.52822
0.4,0.45,1.52822
0.425,0.45,1.52822
0.45,0.45,1.52822
0.475,0.45,1.52822
0.5,0.45,1.52822
0.525,0.45,1.52822
0.55,0.45,1.52822
0.575,0.45,1.52822
0.6,0.45,1.52822
0.625,0.45,1.52822
0.65,0.45,1.52822
0.675,0.45,1.52822
0.7,0.45,1.52822
0.725,0.45,1.52822
0.75,0.45,1.52821
0.775,0.45,1.52822
0.8,0.45,1.52835
0.825,0.45,1.52855
0.85,0.45,1.52663
0.875,0.45,1.5192
0.9,0.45,1.52764
0.925,0.45,1.63291
0.95,0.45,1.82476
0.975,0.45,1.53661
1,0.45,-0.5
0,0.425,1.5
0.025,0.425,1.52767
0.05,0.425,1.53043
0.075,0.425,1.52881
0.1,0.425,1.5282
0.125,0.425,1.52818
0.15,0.425,1.52821
0.175,0.425,1.52822
0.2,0.425,1.52822
0.225,0.425,1.52822
0.25,0.425,1.52822
0.275,0.425,1.52822
0.3,0.425,1.52822
0.325,0.425,1.52822
0.35,0.425,1.52822
0.375,0.425,1.52822
0.4,0.425,1.52822
0.425,0.425,1.52822
0.45,0.425,1.52822
0.475,0.425,1.52822
0.5,0.425,1.52822
0.525,0.425,1.52822
0.55,0.425,1.52822
0.575,0.425,1.52822
0.6,0.425,1.52822
0.625,0.425,1.52822
0.65,0.425,1.52822
0.675,0.425,1.52822
0.7,0.425,1.52822
0.725,0.425,1.52822
0.75,0.425,1.52821
0.775,0.425,1.52822
0.8,0.425,1.52835
0.825,0.425,1.52855
0.85,0.425,1.52663
0.875,0.425,1.5192
0.9,0.425,1.52764
0.925,0.425,1.63291
0.95,0.425,1.82476
0.975,0.425,1.53661
1,0.425,-0.5
0,0.4,1.5
0.025,0.4,1.52767
0.05,0.4,1.53043
0.075,0.4,1.52881
0.1,0.4,1.5282
0.125,0.4,1.52818
0.15,0.4,1.52821
0.175,0.4,1.52822
0.2,0.4,1.52822
0.225,0.4,1.52822
0.25,0.4,1.52822
0.275,0.4,1.52822
0.3,0.4,1.52822
0.325,0.4,1.52822
0.35,0.4,1.52822
0.375,0.4,1.52822
0.4,0.4,1.52822
0.425,0.4,1.52822
0.45,0.4,1.52822
0.475,0.4,1.52822
